date,open,high,low,close,volume
2023-02-15,1692.45,1703.97,1684.48,1689.67,18177
2023-02-16,1690.01,1735.67,1676.67,1710.49,33246
2023-02-17,1698.83,1721.67,1668.72,1669.45,26443
2023-02-20,1669.67,1727.47,1665.87,1723.67,29669
2023-02-21,1722.67,1722.67,1699.67,1715.67,18751
2023-02-22,1703.68,1712.57,1680.47,1684.67,21869
2023-02-23,1688.67,1697.47,1653.92,1666.67,21881
2023-02-24,1658.78,1658.86,1630.85,1636.67,24635
2023-02-27,1627.17,1663.67,1623.69,1659.08,22065
2023-02-28,1667.67,1670.68,1631.97,1662.41,23952
2023-03-01,1661.67,1696.67,1651.9,1687.2,24458
2023-03-02,1677.67,1687.66,1669.77,1676.67,13144
2023-03-03,1688.44,1690.28,1651.15,1666.71,16198
2023-03-06,1666.85,1667.17,1645.44,1655.81,20646
2023-03-07,1654.65,1665.27,1636.67,1636.97,22785
2023-03-08,1628.69,1634.61,1609.79,1619.09,22764
2023-03-09,1616.67,1633.67,1588.67,1618.69,27612
2023-03-10,1600.24,1629.67,1598.67,1598.67,21161
2023-03-13,1599.67,1623.67,1597.67,1610.67,20560
2023-03-14,1612.45,1628.55,1587.17,1614.67,23705
2023-03-15,1627.04,1633.55,1598.79,1599.59,19213
2023-03-16,1588.67,1618.67,1587.68,1600.66,17646
2023-03-17,1618.67,1624.56,1584.67,1590.67,27023
2023-03-20,1599.67,1603.67,1576.67,1578.27,20491
2023-03-21,1583.67,1634.52,1572.64,1623.67,31142
2023-03-22,1628.67,1641.67,1614.22,1622.02,15330
2023-03-23,1614.67,1639.78,1613.68,1623.53,17356
2023-03-24,1617.75,1632.27,1614.67,1627.29,12770
2023-03-27,1627.27,1627.27,1604.67,1616.46,15296
2023-03-28,1618.67,1638.67,1613.69,1630.47,17261
2023-03-29,1647.67,1648.67,1633.74,1638.67,15393
2023-03-30,1641.67,1653.67,1627.67,1648.67,19257
2023-03-31,1673.67,1696.67,1667.67,1668.67,27446
2023-04-03,1673.67,1676.44,1648.75,1650.74,21417
2023-04-04,1660.67,1663.84,1635.67,1663.26,20066
2023-04-06,1653.67,1664.57,1636.89,1645.63,14874
2023-04-07,1643.67,1654.68,1637.01,1639.66,13525
2023-04-10,1639.55,1639.55,1592.67,1620.37,29418
2023-04-11,1641.67,1641.67,1592.67,1594.17,29209
2023-04-12,1595.93,1598.67,1541.49,1542.77,51105
2023-04-13,1538.67,1572.26,1532.68,1571.67,29543
2023-04-14,1574.67,1581.67,1553.47,1562.09,21232
2023-04-17,1588.67,1601.67,1576.67,1601.67,30467
2023-04-18,1601.67,1617.67,1594.69,1606.67,18314
2023-04-19,1610.67,1614.17,1598.67,1607.67,14601
2023-04-20,1608.78,1613.67,1577.67,1590.55,19885
2023-04-21,1594.67,1596.75,1569.95,1574.14,18518
2023-04-24,1569.67,1570.67,1549.67,1553.67,20231
2023-04-25,1554.67,1584.65,1550.67,1579.05,20583
2023-04-26,1592.67,1609.67,1568.67,1592.58,27892
2023-04-27,1596.67,1618.67,1578.67,1606.59,25605
2023-04-28,1611.68,1631.44,1602.64,1609.19,26225
2023-05-04,1617.67,1626.34,1584.67,1598.57,27466
2023-05-05,1614.67,1614.67,1585.06,1598.67,20714
2023-05-08,1616.99,1617.67,1565.84,1569.19,33171
2023-05-09,1563.67,1588.65,1555.74,1570.67,29378
2023-05-10,1563.86,1584.67,1563.67,1573.67,20773
2023-05-11,1579.67,1583.67,1563.67,1565.74,15246
2023-05-12,1563.67,1578.55,1553.68,1555.07,19460
2023-05-15,1550.67,1565.67,1539.87,1564.97,25740
2023-05-16,1562.66,1568.66,1545.67,1551.96,22224
2023-05-17,1556.67,1561.67,1547.68,1549.67,16777
2023-05-18,1553.66,1554.07,1538.67,1539.67,19219
2023-05-19,1519.67,1553.0,1504.22,1548.17,26741
2023-05-22,1538.68,1600.67,1538.67,1594.67,41284
2023-05-23,1602.66,1602.67,1573.22,1573.22,16894
2023-05-24,1581.0,1582.22,1558.78,1559.57,18479
2023-05-25,1554.66,1558.67,1538.67,1549.67,22466
2023-05-26,1550.67,1553.67,1523.68,1539.23,18291
2023-05-29,1545.67,1547.02,1526.67,1537.67,17771
2023-05-30,1537.67,1547.56,1507.23,1516.96,26453
2023-05-31,1509.68,1514.39,1475.34,1477.57,36957
2023-06-01,1466.67,1523.66,1466.67,1484.59,28645
